TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t2e1,100.0,65536.0,5777.210647583021,323.44319964298137,541.835403442389,5.817185790534707
t2e1,200.0,16384.0,12893.477600097642,478.3647430879562,1281.7129516601558,8.361802113303614
t2e1,400.0,8192.0,29032.63964843744,2059.989907387338,2961.304321289064,11.916858475929804
t2e1,800.0,4096.0,68191.14379882805,46755.394529491095,6721.109619140636,16.804875891403768
t2e1,1600.0,2048.0,139362.4257812503,2684.0059993510504,15040.086914062487,23.984306557902553
t2e1,3200.0,1024.0,311092.6435546877,28403.671241358774,33278.64355468744,34.02748727119323
t2e1,6400.0,512.0,667206.3925781252,7265.436694125425,72953.7148437501,46.92393743577373
t2e1,12800.0,256.0,1455152.6679687505,18299.17336939153,158702.73437499997,67.60850211936136
t2e1,25600.0,64.0,3170688.2031250005,44419.27199941572,343002.07812499994,102.6928390708562
t2e1,51200.0,32.0,6848161.406249999,138991.618801594,737198.7812500001,95.62046426099573
t2e1,102400.0,16.0,1.45355835E7,128945.43717660847,1576816.3125,136.0297608368185
t2e1,204800.0,8.0,3.0514421875E7,171026.55123980678,3358598.625,312.1121307204375
t2e1,409600.0,4.0,6.6253313E7,930870.4947596086,7126729.5,353.9797545999865
t2e1,819200.0,2.0,3.063712295E8,1.0480117992313469E7,1.507187E7,513.3595231414336
