TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t9runs4,1.0,2.0,2.774854585E8,3.777240752122507E7,8530866.0,0.0
t9runs4,2.0,2.0,2.490418955E8,4868165.023426435,8530866.0,0.0
t9runs4,3.0,2.0,2.589681045E8,4103369.642603564,8530866.0,0.0
t9runs4,4.0,2.0,2.456642705E8,1.2581345189578915E7,8530866.0,0.0
t9runs4,5.0,2.0,2.61321854E8,6118565.279122386,8530866.0,0.0
t9runs4,6.0,2.0,2.689651875E8,1025806.1714283552,8530866.0,0.0
t9runs4,7.0,2.0,2.56690125E8,2.4404257545152076E7,8530866.0,0.0
t9runs4,8.0,2.0,2.739270415E8,1.0903468479064105E7,8530866.0,0.0
t9runs4,9.0,2.0,2.84004583E8,7049030.121923015,8530866.0,0.0
t9runs4,10.0,2.0,2.73946833E8,3076268.051552075,8530866.0,0.0
t9runs4,11.0,2.0,2.732858125E8,3668735.1458387533,8530866.0,0.0
t9runs4,12.0,2.0,2.83649521E8,2434538.9491404733,8530866.0,0.0
t9runs4,13.0,2.0,2.70790958E8,6799892.361280434,8530866.0,0.0
t9runs4,14.0,2.0,2.68845583E8,7134590.042446587,8530866.0,0.0
t9runs4,15.0,2.0,2.643372085E8,1.1545934386741703E7,8530866.0,0.0
t9runs4,16.0,2.0,2.76749146E8,2.5674310419617545E7,8530866.0,0.0
t9runs4,17.0,2.0,2.633571455E8,1.0235929979139194E7,8530866.0,0.0
t9runs4,18.0,2.0,2.72436417E8,7810288.554626391,8530866.0,0.0
t9runs4,19.0,2.0,2.86687104E8,2731583.1942084427,8530866.0,0.0
t9runs4,20.0,2.0,2.716316465E8,6079615.716294288,8530866.0,0.0
t9runs4,21.0,2.0,2.54567396E8,7157305.140685424,8530866.0,0.0
t9runs4,22.0,2.0,2.472247085E8,2031930.0256023828,8530866.0,0.0
t9runs4,23.0,2.0,2.483865E8,610586.7055545838,8530866.0,0.0
t9runs4,24.0,2.0,2.44867833E8,9289202.387478055,8530866.0,0.0
t9runs4,25.0,2.0,2.636482705E8,9627053.05778152,8530866.0,0.0
t9runs4,26.0,2.0,2.863622915E8,7062877.394018992,8530866.0,0.0
t9runs4,27.0,2.0,2.642201665E8,3184279.3194851014,8530866.0,0.0
t9runs4,28.0,2.0,2.53991396E8,885091.214865451,8530866.0,0.0
t9runs4,29.0,2.0,2.743142705E8,960869.7272848698,8530866.0,0.0
t9runs4,30.0,2.0,2.556591035E8,1.3790084835047698E7,8530866.0,0.0
