TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t4e1_3,1.0,256.0,931257.4882812498,5279.152567156308,120450.27734375003,61.31587481467794
t4e1_3,2.0,256.0,895898.2734374997,5235.092112176999,120453.48046875,57.19213926323324
t4e1_3,3.0,256.0,870294.8749999999,5057.616804501549,120452.19921875,55.414546113415284
t4e1_3,4.0,256.0,866853.3632812499,6557.779066061444,120513.73828125003,63.514687658893266
t4e1_3,5.0,256.0,844596.6757812499,12767.423076566318,121517.1015625,81.11703864375973
t4e1_3,6.0,256.0,842024.6289062498,6058.766201245745,121509.39843749999,75.79164834157781
t4e1_3,7.0,256.0,839094.7851562498,19729.00916240174,121510.15625000009,80.4590201380123
t4e1_3,9.0,256.0,833720.4023437502,5100.211110416705,122508.91796875006,106.08829613967046
t4e1_3,11.0,256.0,816662.79296875,5870.070879762911,127067.19531249994,155.03421803671904
t4e1_3,14.0,256.0,815498.8203124998,4194.160726877305,127070.76562500003,166.09338192597525
t4e1_3,18.0,256.0,809998.3203124999,4409.848746565543,127053.54687499999,163.19281795879678
t4e1_3,23.0,256.0,806976.2460937507,7507.966026095518,143557.3906249999,329.5010901079853
t4e1_3,29.0,256.0,807774.40234375,5425.841042444645,143558.0624999999,302.75648015279836
t4e1_3,37.0,256.0,806435.9960937499,8016.704092447712,143574.1249999999,311.3599392418784
t4e1_3,48.0,256.0,844477.53125,5552.652172434305,183597.90234375006,703.6604031597018
t4e1_3,62.0,256.0,844746.4218749999,5751.987809321103,183588.73046874997,641.4576611044444
t4e1_3,80.0,256.0,1010074.3632812505,6047.316411211928,271759.7499999998,1314.2046427924595
t4e1_3,104.0,256.0,1012393.8437500006,12748.878927991576,271935.66015625006,1255.4711004452836
t4e1_3,135.0,256.0,1006209.0039062502,6965.337773715328,271945.22265624977,1342.8127463643
t4e1_3,175.0,256.0,1367813.1250000005,9426.282380746348,457622.4374999999,2969.286322783079
