TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t9differentRuns2,1.0,256.0,1978213.26171875,616595.7853029127,164420.0,0.0
t9differentRuns2,2.0,256.0,1362132.0195312498,820541.6655177522,199998.0,0.0
t9differentRuns2,4.0,256.0,2383933.24609375,1456119.6672664061,324992.0,0.0
t9differentRuns2,8.0,256.0,3170953.566406251,1305118.13412592,412478.0,0.0
t9differentRuns2,16.0,128.0,3059819.0546875,939865.9018507821,512439.0,0.0
t9differentRuns2,32.0,64.0,3777812.515625,174375.52924796432,634204.0,0.0
t9differentRuns2,64.0,64.0,3389855.5,405856.5299684895,741649.0,0.0
t9differentRuns2,128.0,64.0,3962551.421875,320210.20607530215,840272.0,0.0
t9differentRuns2,256.0,64.0,4449824.8125,94133.03967542823,938324.0,0.0
t9differentRuns2,512.0,64.0,4877345.718749998,188268.98432494138,1035227.0,0.0
t9differentRuns2,1024.0,64.0,5249338.46875,470974.4314780395,1130205.0,0.0
t9differentRuns2,2048.0,64.0,5197832.703125,194710.25489903448,1221285.0,0.0
t9differentRuns2,4096.0,64.0,5319449.90625,109656.29402121557,1300774.0,0.0
t9differentRuns2,8192.0,64.0,5178902.953125001,317283.0574575345,1361558.0,0.0
