TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t10random3,500000.0,2.0,1.861778335E8,8.043893512738681E7,1.531865955E9,5.487521366276244E8
t10random3,550000.0,2.0,1.02960563E8,2.648978131502093E7,3.04387397E8,7.680843324520682E7
t10random3,605000.0,4.0,1.1244009375E8,4.2360198386245035E7,9.4506704775E8,8.991286762355975E8
t10random3,665500.0,4.0,1.1315679175E8,2.0629861296812724E7,1.057742546E9,1.1381927669993265E9
t10random3,732050.0,2.0,1.123527495E8,394801.05046022864,1.4443073815E9,5.951292502015761E8
t10random3,805255.0,2.0,1.263602705E8,1011898.7952559781,1.104976124E9,8.341641484617424E8
t10random3,885780.0,2.0,1.44165354E8,4064833.030135678,1.50819665E9,2.022247103330713E8
t10random3,974358.0,2.0,1.619269795E8,2044864.4228438472,1.0306377495E9,7.862497154490265E8
t10random3,1071793.0,2.0,1.927675625E8,428241.5443561028,5.726060925E8,5.0908542680915314E8
t10random3,1178972.0,2.0,2.222590625E8,8241417.92307686,9.69297852E8,8.630581635434756E8
t10random3,1296869.0,2.0,2.72955771E8,1933259.6382488308,1.2088997535E9,1.277164205644562E9
t10random3,1426555.0,2.0,3.17820021E8,1949640.4739417983,6.050404625E8,4.413788861935152E8
t10random3,1569210.0,2.0,3.697196875E8,1932611.2213304827,1.199398521E9,1.122511625002502E9
t10random3,1726131.0,2.0,4.30421291E8,1210036.4793054794,8.918921635E8,3.374126268449072E8
t10random3,1898744.0,2.0,4.92094625E8,3425519.4044886096,1.004518159E9,5.662655183819606E8
t10random3,2088618.0,2.0,5.69516625E8,6356359.632781172,6.755953425E8,7.801285961002104E8
t10random3,2297479.0,2.0,6.377855415E8,613650.5992374651,1.772674314E9,2.971502361318288E8
t10random3,2527226.0,2.0,7.379388545E8,2.2745828392440237E7,1.022010255E9,1.121167907157786E8
t10random3,2779948.0,2.0,8.39632354E8,1.6508615545182219E7,1.4410060245E9,6.634884461336086E8
