TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t9random3,1.0,16.0,1.27800650625E7,276840.23440568714,1566437.8750000002,178.30306596727675
t9random3,2.0,32.0,1.2228742187500002E7,71294.60749658983,1566522.75,136.9110848736895
t9random3,3.0,32.0,1.221492440625E7,32110.24966686388,1624778.9375,204.86107605857183
t9random3,4.0,32.0,1.1826138062500002E7,32978.11302622025,1572759.9687500002,196.456920398824
t9random3,5.0,32.0,1.16973814375E7,34903.020325852754,1582093.3750000002,231.20145523595738
t9random3,6.0,32.0,1.2169535093749998E7,47031.172133135864,1645084.8437499998,329.4310941094211
t9random3,7.0,32.0,1.18258853125E7,40808.41194390039,1572672.125,353.9441135036637
t9random3,8.0,32.0,1.1698983125E7,164800.49819348933,1610893.0625,386.9441017811721
t9random3,9.0,32.0,1.1399233156249998E7,32925.75154173009,1612647.1874999995,462.023699818023
t9random3,10.0,32.0,1.148213003125E7,26186.123442282875,1640163.9687499995,421.7175697897177
t9random3,11.0,32.0,1.150124865625E7,28684.823185800007,1675542.21875,480.6848430591166
t9random3,12.0,32.0,1.1809868437500002E7,73519.35514913341,1724303.2812500002,724.5326072662449
t9random3,13.0,32.0,1.1365010468749998E7,53721.0661052339,1659943.8125000002,712.4878012537514
t9random3,14.0,32.0,1.1404479156250002E7,29715.199935939123,1674140.75,796.5515191001014
t9random3,15.0,32.0,1.1514432375E7,197029.24193005566,1706456.3125000005,880.2315471583531
t9random3,16.0,32.0,1.1603692687499998E7,182083.14718183305,1734798.4687499995,1043.2366503672656
t9random3,17.0,32.0,1.1387247343750002E7,59035.34427486734,1733985.375,949.8762143461664
t9random3,18.0,32.0,1.15570911875E7,31809.92683813625,1759699.65625,952.0385804521861
t9random3,19.0,32.0,1.1743716062499998E7,108320.09746414154,1792436.3437499998,915.5630247108995
t9random3,20.0,32.0,1.1335894468749998E7,50290.259733506486,1810819.1249999998,1179.4856930035169
t9random3,21.0,32.0,1.1521700468750004E7,84203.4049487729,1841051.9687500002,1411.6404203661114
t9random3,22.0,32.0,1.1498368406249998E7,91580.7138105805,1869430.0937499998,1097.5917438139888
t9random3,23.0,32.0,1.1641349000000002E7,96803.33469429301,1902168.96875,1359.0137430617485
t9random3,24.0,32.0,1.1781651156249998E7,95606.26111738557,1942157.0625000002,945.4198909274638
t9random3,25.0,16.0,1.2735685062499998E7,4239759.887713917,1875585.0625000002,1789.817363820494
t9random3,26.0,32.0,1.1840161312499998E7,86946.07868522762,1901692.7187499998,1340.1499009649688
t9random3,27.0,32.0,1.1895331968749998E7,86076.5775669792,1921350.65625,1426.6744007537893
t9random3,28.0,32.0,1.18423958125E7,151011.53848169578,1940023.75,1471.455719851568
t9random3,29.0,32.0,1.1959904906249998E7,32701.257406385794,1965088.4375,1411.4864719450413
t9random3,30.0,32.0,1.1771490812500002E7,23566.070421795022,1996482.4375000002,1720.791602113186
