TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t7e1_2,1.0,4096.0,152774.421142578,58666.55690688725,8719.043457031265,17.933973766418084
t7e1_2,2.0,4096.0,126747.42944335932,18423.470891057754,8719.70727539062,17.82696660300191
t7e1_2,3.0,8192.0,119258.64904785155,31575.159474715994,9015.885131835934,19.81007646167418
t7e1_2,4.0,8192.0,117322.68200683605,16658.908927850523,8781.742431640683,22.10370152577337
t7e1_2,5.0,8192.0,117948.40222167951,31052.190280331546,9064.786132812493,27.285106269441492
t7e1_2,6.0,4096.0,122860.01123046874,88627.78802541149,9218.645751953129,31.152235541987558
t7e1_2,7.0,8192.0,116791.61535644488,33037.24792998166,9543.040649414046,37.36743461284503
t7e1_2,8.0,8192.0,113563.04907226561,32010.352117184375,9163.202148437518,41.004151047769454
t7e1_2,9.0,8192.0,118641.65246582041,48105.51644765478,9337.293212890636,47.15762654393323
t7e1_2,10.0,8192.0,113292.03967285164,23778.10245689823,9645.595825195302,51.994342424428034
t7e1_2,11.0,8192.0,115070.18420410146,21190.184312184585,9711.942749023467,57.043586123021996
t7e1_2,12.0,8192.0,121727.08715820339,25134.65829637868,10006.989013671839,62.35105755419123
t7e1_2,13.0,8192.0,116481.90515136733,22453.621422966375,10241.413574218748,68.31123415175001
t7e1_2,14.0,8192.0,126006.65563964838,140913.4104333529,10550.953613281265,73.54595497198791
t7e1_2,15.0,8192.0,123799.58850097665,14102.588242407339,10947.477172851553,82.1129282832446
t7e1_2,16.0,8192.0,121329.38928222613,15447.758965319637,10394.260986328103,83.47086718470582
t7e1_2,17.0,8192.0,118252.50366210938,21073.634108301547,10611.953857421862,90.13826419976458
t7e1_2,18.0,4096.0,123030.54467773416,10312.768204654612,10789.825195312484,94.87815827762874
t7e1_2,19.0,8192.0,118043.70666503935,12864.8854268904,11072.83935546877,99.11645727388985
t7e1_2,20.0,4096.0,123881.18701171858,29994.01453701358,11350.79199218749,106.37494767969051
t7e1_2,21.0,4096.0,122148.22680664051,11065.121079659304,11379.36181640626,110.39782627357557
t7e1_2,22.0,4096.0,124131.50268554717,42068.32460519609,11631.489990234379,117.28767800318856
t7e1_2,23.0,8192.0,127234.76330566352,26117.438915386978,11874.489135742195,121.50914212200715
t7e1_2,24.0,4096.0,123826.8403320313,13787.185306396377,12161.596435546875,125.93821566767488
t7e1_2,25.0,4096.0,128716.72412109416,97306.06209893612,12368.459228515645,136.03224963388166
t7e1_2,26.0,4096.0,124746.2031250001,16938.224974165892,12630.351074218785,138.04930296864194
t7e1_2,27.0,4096.0,137296.9069824221,17258.74892914198,12960.489746093788,144.6161350356808
t7e1_2,28.0,4096.0,139294.14624023385,13009.935651118885,13185.680419921906,149.48729853197486
t7e1_2,29.0,4096.0,128603.32885742208,15345.41162586664,13502.383300781257,153.73717977086943
t7e1_2,30.0,4096.0,135997.12622070324,28606.263584649092,13820.985595703152,159.1967306820867
