TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t7e1_6,5.0,2.0,2.0686382405E9,7.351185398445011E8,4.02380725E7,1706.2486630031392
t7e1_6,6.0,2.0,1.635789171E9,1.3371903016024823E8,4.05422625E7,829.4362543318202
t7e1_6,7.0,2.0,1.735899777E9,8.749124127502707E7,4.11896125E7,3526.3415177773127
t7e1_6,9.0,2.0,3.6551004645E9,1.6347952745697584E9,4.0706736E7,216.37467504308356
t7e1_6,11.0,2.0,2.42590692E9,8.341467394927895E8,4.1497543E7,31.11269837220809
t7e1_6,14.0,2.0,1.9651451575E9,1.481475899923005E8,4.32154035E7,1028.8403666264267
t7e1_6,18.0,2.0,1.948785705E9,1.37645523405499E8,4.3643539E7,10127.183320153734
t7e1_6,23.0,2.0,2.353423719E9,1.3989279502313718E8,4.58495705E7,615.8900064134829
t7e1_6,29.0,2.0,3.0256808265E9,8.128276524735646E7,4.91798025E7,5376.132857361321
t7e1_6,37.0,2.0,2.930563281E9,1.0208686130667435E9,5.1417215E7,2774.6870093760126
t7e1_6,48.0,2.0,2.3694818495E9,7.835929590015098E7,5.66863595E7,221.32442251138937
t7e1_6,62.0,2.0,2.9764095225E9,4.8307002222042686E8,6.22868185E7,17405.43341890687
t7e1_6,80.0,2.0,5.0748357985E9,2.9174778695210276E9,7.11737225E7,19498.469491219046
t7e1_6,104.0,2.0,5.7022890095E9,3.017432143586112E9,8.26757815E7,23834.448273454957
t7e1_6,135.0,2.0,3.147135743E9,2.0527019236958405E8,9.67022325E7,8129.606663301737
t7e1_6,175.0,2.0,3.474969084E9,3.662967148545394E8,1.162666785E8,29337.15324464867
