t4e1_4, 5, NULL, 8, 14758052.00, 35436.13, 1536810.38, 127.90
t4e1_4, 6, NULL, 8, 14218916.50, 30989.71, 1554629.88, 214.86
t4e1_4, 7, NULL, 8, 14073505.25, 58872.57, 1557849.37, 381.21
t4e1_4, 9, NULL, 8, 14097713.63, 186351.16, 1557803.88, 229.58
t4e1_4, 11, NULL, 8, 14253031.25, 67480.10, 1557853.63, 393.28
t4e1_4, 14, NULL, 8, 13979151.00, 173911.78, 1639865.13, 825.39
t4e1_4, 18, NULL, 8, 13951671.87, 54344.66, 1639393.13, 229.85
t4e1_4, 23, NULL, 8, 13919010.38, 15125.23, 1639594.00, 665.70
t4e1_4, 29, NULL, 8, 13678510.50, 139471.55, 1862320.50, 997.28
t4e1_4, 37, NULL, 8, 13426775.63, 75673.18, 1861037.63, 1648.88
t4e1_4, 48, NULL, 8, 13673088.38, 80476.49, 1946966.00, 1262.00
t4e1_4, 62, NULL, 8, 14074270.88, 147177.71, 2382205.50, 3106.20
t4e1_4, 80, NULL, 8, 14150369.75, 28011.20, 2383158.00, 1315.26
t4e1_4, 104, NULL, 8, 15699088.62, 14217.62, 3509681.13, 4939.83
t4e1_4, 135, NULL, 8, 15698052.00, 44502.74, 3511361.75, 5722.04
t4e1_4, 175, NULL, 8, 16000489.50, 25117.92, 3507475.13, 4614.27
