t7e1_5, 5, NULL, 2, 568128984.00, 3579373.11, 19119248.50, 290.62
t7e1_5, 6, NULL, 2, 613226475.00, 8985345.88, 19271655.00, 527.50
t7e1_5, 7, NULL, 2, 523630043.00, 21000855.03, 19594260.00, 429.92
t7e1_5, 9, NULL, 2, 531468241.00, 12134303.09, 19353505.00, 2119.91
t7e1_5, 11, NULL, 2, 558225736.00, 10150021.45, 19746490.00, 1684.33
t7e1_5, 14, NULL, 2, 599607317.50, 15833193.51, 20611659.50, 3243.50
t7e1_5, 18, NULL, 2, 581759477.50, 6755021.49, 20819598.50, 1660.99
t7e1_5, 23, NULL, 2, 648276973.00, 3097283.27, 21927187.00, 3524.22
t7e1_5, 29, NULL, 2, 674215058.50, 39639947.24, 23587683.50, 11301.69
t7e1_5, 37, NULL, 2, 640848581.00, 11451523.61, 24708294.00, 1021.06
t7e1_5, 48, NULL, 2, 727177379.50, 14336245.63, 27350519.00, 3623.22
t7e1_5, 62, NULL, 2, 786957709.00, 10163952.87, 30144690.00, 1832.82
t7e1_5, 80, NULL, 2, 860122009.50, 24543535.66, 34587014.50, 26865.11
t7e1_5, 104, NULL, 2, 997797261.00, 31813511.90, 40345629.00, 698.62
t7e1_5, 135, NULL, 2, 1124068339.00, 8899326.34, 47368281.00, 13427.96
t7e1_5, 175, NULL, 2, 1314397333.00, 14838393.97, 57115805.50, 28696.51
