TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t10runs2,1.0,2.0,6.71444E8,3.853802668144803E7,1.9711087E7,0.0
t10runs2,2.0,2.0,7.361681255E8,2.7057382292240404E7,1.8222292E7,0.0
t10runs2,3.0,2.0,6.352268125E8,2.514480552734128E7,1.7932455E7,0.0
t10runs2,4.0,2.0,6.948475E8,3430115.5985663226,1.8151123E7,0.0
t10runs2,5.0,2.0,6.91765625E8,9928899.265000526,1.8743706E7,0.0
t10runs2,6.0,2.0,6.143563335E8,2.8786906082053076E7,1.7490455E7,0.0
t10runs2,7.0,2.0,6.378782495E8,3.165322281656237E7,1.8092578E7,0.0
t10runs2,8.0,2.0,6.575301875E8,2.4025749649143945E7,1.8134938E7,0.0
t10runs2,9.0,2.0,5.903815205E8,2.4665740683087394E7,1.6818479E7,0.0
t10runs2,10.0,2.0,6.254705835E8,5472534.846160826,1.855275E7,0.0
t10runs2,11.0,2.0,5.691140415E8,6843261.341490949,1.7146528E7,0.0
t10runs2,12.0,2.0,6.09862479E8,4835579.421629015,1.7924327E7,0.0
t10runs2,13.0,2.0,6.06475146E8,1.6083586386933045E7,1.7460336E7,0.0
t10runs2,14.0,2.0,6.001024165E8,2373521.9978851047,1.6925563E7,0.0
t10runs2,15.0,2.0,5.7495325E8,2.4122594286788475E7,1.7267427E7,0.0
t10runs2,16.0,2.0,6.028221045E8,2.1900246061866805E7,1.7823619E7,0.0
t10runs2,17.0,2.0,5.469698125E8,3.1557143975561865E7,1.7474439E7,0.0
t10runs2,18.0,2.0,6.02872417E8,6.086616073428034E7,1.8112325E7,0.0
t10runs2,19.0,2.0,6.05302125E8,2.160187599158411E7,1.7771791E7,0.0
t10runs2,20.0,2.0,5.767315625E8,6065356.200944879,1.7670726E7,0.0
t10runs2,21.0,2.0,5.272512295E8,2.3391534263389233E7,1.7734962E7,0.0
t10runs2,22.0,2.0,5.52684E8,9076128.48688955,1.793743E7,0.0
t10runs2,23.0,2.0,5.17435938E8,2778959.3485479415,1.7697266E7,0.0
t10runs2,24.0,2.0,4.939715005E8,3.1669780428950634E7,1.6894387E7,0.0
t10runs2,25.0,2.0,5.119327295E8,1.9632260458180573E7,1.7044406E7,0.0
t10runs2,26.0,2.0,5.090576045E8,2.7603828755887117E7,1.6717106E7,0.0
t10runs2,27.0,2.0,5.150329585E8,5156281.338275143,1.6883822E7,0.0
t10runs2,28.0,2.0,4.956778125E8,654869.2677263913,1.7020389E7,0.0
t10runs2,29.0,2.0,5.200251665E8,1.955191474306147E7,1.764016E7,0.0
t10runs2,30.0,2.0,4.97364896E8,4.006711539727913E7,1.7530713E7,0.0
