TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t9runs2,1.0,2.0,2.187821875E8,1.5470111150177315E7,7688743.0,0.0
t9runs2,2.0,2.0,2.261573745E8,4193201.902299065,7688743.0,0.0
t9runs2,3.0,2.0,2.346212295E8,7110460.023538597,7688743.0,0.0
t9runs2,4.0,2.0,2.31974021E8,2.199983003118165E7,7688743.0,0.0
t9runs2,5.0,2.0,2.311695205E8,1426145.989305618,7688743.0,0.0
t9runs2,6.0,2.0,2.42219E8,2446235.909514861,7688743.0,0.0
t9runs2,7.0,2.0,2.214017495E8,7941574.949368954,7688743.0,0.0
t9runs2,8.0,2.0,2.263447915E8,1.3080473481642189E7,7688743.0,0.0
t9runs2,9.0,2.0,2.21778583E8,1.636027019934353E7,7688743.0,0.0
t9runs2,10.0,2.0,2.379589375E8,1385251.1757224752,7688743.0,0.0
t9runs2,11.0,2.0,2.455347715E8,9612144.418406982,7688743.0,0.0
t9runs2,12.0,2.0,2.415625625E8,5210640.87918564,7688743.0,0.0
t9runs2,13.0,2.0,2.41913979E8,1.4216057980849754E7,7688743.0,0.0
t9runs2,14.0,2.0,2.303519585E8,6937306.54338876,7688743.0,0.0
t9runs2,15.0,2.0,2.43224354E8,1.5791491889333382E7,7688743.0,0.0
t9runs2,16.0,2.0,2.3405075E8,7199761.246041426,7688743.0,0.0
t9runs2,17.0,2.0,2.490739375E8,8202644.429837276,7688743.0,0.0
t9runs2,18.0,2.0,2.51591646E8,5447286.184324998,7688743.0,0.0
t9runs2,19.0,2.0,2.405547915E8,3336718.8135868595,7688743.0,0.0
t9runs2,20.0,2.0,2.473747915E8,1856861.7002890927,7688743.0,0.0
t9runs2,21.0,2.0,2.51572771E8,2.736329436345123E7,7688743.0,0.0
t9runs2,22.0,2.0,2.47286042E8,6208397.538817887,7688743.0,0.0
t9runs2,23.0,2.0,2.44251375E8,8920034.66494262,7688743.0,0.0
t9runs2,24.0,2.0,2.584518535E8,1526201.5988435145,7688743.0,0.0
t9runs2,25.0,2.0,2.391969375E8,9776900.298423449,7688743.0,0.0
t9runs2,26.0,2.0,2.441203125E8,6819839.136470926,7688743.0,0.0
t9runs2,27.0,2.0,2.68375479E8,1.9648052273924813E7,7688743.0,0.0
t9runs2,28.0,2.0,2.497727495E8,5405359.701948104,7688743.0,0.0
t9runs2,29.0,2.0,2.173472085E8,9726018.308662826,7688743.0,0.0
t9runs2,30.0,2.0,2.29206917E8,1.857746290872357E7,7688743.0,0.0
