TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t2e3_2,1.0,32.0,2.0244809812500004E7,729200.4053231949,1530147.6875000002,177.6276347106709
t2e3_2,2.0,32.0,2.486903121875E7,649684.4060679415,1536348.3125,181.49459025085858
t2e3_2,3.0,32.0,2.217394146875E7,690929.403362016,1536335.03125,203.75989734520306
t2e3_2,4.0,32.0,2.6774255218750004E7,548216.8870159572,1536371.7500000002,163.46884876368506
t2e3_2,5.0,32.0,2.446542321875E7,1949243.2136705003,1536313.90625,198.45099490560767
t2e3_2,6.0,32.0,2.437901309375E7,693604.9105297094,1536410.2812499995,204.39765707489406
t2e3_2,7.0,32.0,2.3618075531250004E7,434238.0080975353,1536407.062499999,178.65283282787593
t2e3_2,8.0,32.0,2.1164697875000004E7,2045684.9989730592,1536408.75,212.78461016385282
t2e3_2,9.0,32.0,2.649530090625E7,429785.0819783297,1536359.2187500002,188.7773452740298
t2e3_2,10.0,32.0,2.512691009375E7,672740.8217294256,1536278.5624999998,209.36801023478213
t2e3_2,11.0,32.0,2.0140171812500004E7,417892.8963990685,1536372.0000000005,165.6239424799208
t2e3_2,12.0,32.0,2.6701123750000004E7,1206006.926242936,1536430.6874999998,226.41090785021626
t2e3_2,13.0,32.0,2.2448695249999996E7,2138022.643312968,1536335.1562500002,224.58895922294127
t2e3_2,14.0,32.0,1.9903369718750004E7,311338.13707858423,1536373.0625,200.65601081808688
t2e3_2,15.0,32.0,2.19935065625E7,1150157.319844381,1536365.25,196.115502504441
t2e3_2,16.0,32.0,2.3150161437500004E7,482890.90065014345,1536395.7187500002,171.71680256232096
t2e3_2,17.0,32.0,2.3990710937499996E7,841585.363234481,1536327.625,190.88465525783687
t2e3_2,18.0,32.0,2.6425880249999996E7,694769.5591665282,1536404.8125000002,196.43523721411157
t2e3_2,19.0,32.0,2.2064430968749996E7,2742548.5646827444,1536368.15625,191.58070974597854
t2e3_2,20.0,32.0,2.6702317750000007E7,1022436.2083147132,1536359.9062500002,190.852308947628
