t7e2, 0, NULL, 16, 78707781.44, 7662040.17, 1566537.19, 214.24
t7e2, 1, NULL, 16, 63439981.38, 11841266.96, 1566495.50, 195.82
t7e2, 2, NULL, 32, 49419978.13, 6134761.62, 1624791.16, 197.65
t7e2, 3, NULL, 32, 54618393.75, 10251219.75, 1572805.91, 220.04
t7e2, 4, NULL, 32, 52633232.38, 11817182.10, 1582142.31, 230.08
t7e2, 5, NULL, 32, 47200766.59, 3329247.26, 1644935.72, 349.18
t7e2, 6, NULL, 16, 78762164.13, 7836874.38, 1572755.44, 315.03
t7e2, 7, NULL, 32, 52812239.03, 5909737.45, 1610823.09, 453.24
t7e2, 8, NULL, 16, 64569939.38, 2691959.48, 1612736.63, 522.92
t7e2, 9, NULL, 32, 54167845.16, 7317866.83, 1640129.28, 510.10
t7e2, 10, NULL, 16, 75659033.31, 3698609.15, 1675297.94, 574.00
t7e2, 11, NULL, 16, 76737258.25, 5568290.65, 1724235.19, 607.02
t7e2, 12, NULL, 32, 52061625.28, 4589002.99, 1660238.69, 825.48
t7e2, 13, NULL, 16, 69047466.75, 2878342.05, 1674045.75, 642.33
t7e2, 14, NULL, 16, 62651116.63, 3183740.53, 1706288.06, 782.56
t7e2, 15, NULL, 32, 48430989.75, 3521608.13, 1734855.53, 782.86
t7e2, 16, NULL, 16, 71821853.63, 4040452.34, 1733872.00, 746.10
t7e2, 17, NULL, 32, 51734314.25, 7194627.46, 1759366.06, 1062.55
t7e2, 18, NULL, 16, 74492300.00, 5431603.83, 1793259.00, 1203.22
t7e2, 19, NULL, 16, 70079825.00, 2704960.66, 1810248.75, 1267.72
t7e2, 20, NULL, 32, 56820908.28, 7162916.71, 1840930.22, 1159.90
t7e2, 21, NULL, 16, 77766303.75, 4349662.05, 1869590.19, 1011.93
t7e2, 22, NULL, 16, 80616722.56, 12057820.87, 1901779.94, 1567.75
t7e2, 23, NULL, 16, 66677205.63, 12932549.47, 1941686.00, 1889.92
t7e2, 24, NULL, 32, 48316625.56, 6293533.37, 1875221.72, 1086.25
t7e2, 25, NULL, 16, 73694282.25, 19286877.99, 1902474.19, 1492.48
t7e2, 26, NULL, 32, 51802688.91, 8345129.21, 1921978.81, 1745.94
t7e2, 27, NULL, 16, 88197871.88, 12901335.20, 1940585.62, 1694.28
t7e2, 28, NULL, 32, 54585310.22, 5666767.96, 1964711.03, 1664.43
t7e2, 29, NULL, 16, 72962489.50, 3982207.74, 1996129.38, 1391.51
