t4e1_3, 5, NULL, 128, 1116759.34, 11481.78, 121505.67, 76.58
t4e1_3, 6, NULL, 128, 1093177.09, 15468.60, 121514.62, 76.37
t4e1_3, 7, NULL, 128, 1095636.07, 12110.72, 121513.30, 76.94
t4e1_3, 9, NULL, 128, 1080173.84, 10486.97, 122524.77, 97.24
t4e1_3, 11, NULL, 128, 1069777.00, 9554.70, 127057.71, 153.25
t4e1_3, 14, NULL, 128, 1068903.66, 8976.48, 127080.37, 160.93
t4e1_3, 18, NULL, 128, 1053847.61, 8496.22, 127058.92, 160.88
t4e1_3, 23, NULL, 128, 1030097.63, 12677.60, 143543.82, 344.86
t4e1_3, 29, NULL, 128, 1018885.09, 7273.14, 143516.82, 360.50
t4e1_3, 37, NULL, 128, 1033738.64, 11054.91, 143577.12, 365.85
t4e1_3, 48, NULL, 128, 1058415.37, 12294.30, 183569.74, 617.52
t4e1_3, 62, NULL, 128, 1053583.65, 6557.69, 183621.91, 629.77
t4e1_3, 80, NULL, 128, 1197611.62, 9381.51, 272011.29, 1398.16
t4e1_3, 104, NULL, 128, 1185575.84, 8150.27, 272026.54, 1329.06
t4e1_3, 135, NULL, 128, 1197518.55, 8047.50, 272074.99, 1402.66
t4e1_3, 175, NULL, 128, 1541242.83, 13169.07, 457757.18, 2664.35
