t4e1, 32, NULL, 128, 1046790.05, 31217.45, 143537.81, 329.71
t4e1, 33, NULL, 128, 1043740.85, 27369.48, 143549.48, 343.06
t4e1, 34, NULL, 128, 1041397.19, 28073.87, 143470.77, 342.90
t4e1, 35, NULL, 128, 1011138.33, 26119.94, 143558.28, 314.89
t4e1, 36, NULL, 128, 1043343.43, 25688.15, 143515.80, 337.03
t4e1, 37, NULL, 128, 1043956.00, 22833.47, 143532.27, 347.89
t4e1, 38, NULL, 128, 1044781.27, 25106.51, 143542.34, 313.20
t4e1, 39, NULL, 128, 1069921.58, 20545.17, 180921.55, 618.71
t4e1, 40, NULL, 128, 1035823.22, 40429.21, 183492.88, 662.15
t4e1, 41, NULL, 128, 1047895.52, 6214.13, 183631.13, 632.48
t4e1, 42, NULL, 128, 1035951.12, 23427.65, 183578.06, 688.59
t4e1, 43, NULL, 128, 1028661.41, 33253.85, 183616.43, 627.59
t4e1, 44, NULL, 128, 1075314.44, 19914.27, 183521.57, 656.53
t4e1, 45, NULL, 128, 1075914.68, 17270.54, 183523.45, 637.74
t4e1, 46, NULL, 128, 1054156.91, 51955.72, 183617.07, 574.93
t4e1, 47, NULL, 128, 1076568.04, 16933.07, 183646.93, 627.21
t4e1, 48, NULL, 128, 1061107.71, 33280.76, 183510.87, 646.33
t4e1, 49, NULL, 128, 1040391.63, 19935.71, 183481.47, 680.59
t4e1, 50, NULL, 128, 1051453.79, 40633.89, 183447.67, 647.71
t4e1, 51, NULL, 128, 1081214.86, 13404.26, 183688.05, 638.21
t4e1, 52, NULL, 128, 1078029.02, 8821.86, 183544.95, 659.28
t4e1, 53, NULL, 128, 1077730.45, 9276.81, 183496.82, 611.86
t4e1, 54, NULL, 128, 1044524.72, 9918.19, 183546.41, 616.54
t4e1, 55, NULL, 128, 1073855.80, 26723.28, 183585.37, 602.93
t4e1, 56, NULL, 128, 1043631.14, 6238.11, 183729.47, 636.91
t4e1, 57, NULL, 128, 1040149.70, 21735.24, 183569.00, 647.48
t4e1, 58, NULL, 128, 1046768.86, 13378.47, 183591.41, 720.27
t4e1, 59, NULL, 128, 1082216.81, 12455.04, 183525.25, 626.06
t4e1, 60, NULL, 128, 1081905.97, 13512.70, 183667.11, 631.13
t4e1, 61, NULL, 128, 1042761.11, 28999.45, 183542.27, 660.45
t4e1, 62, NULL, 128, 1081251.35, 10575.86, 183596.09, 650.05
t4e1, 63, NULL, 128, 1080915.08, 7470.30, 183603.78, 655.55
t4e1, 64, NULL, 128, 1074767.30, 7578.57, 183597.05, 607.64
t4e1, 65, NULL, 128, 1079556.00, 8275.84, 183469.55, 639.67
t4e1, 66, NULL, 128, 1077085.91, 9128.14, 183489.56, 623.05
t4e1, 67, NULL, 128, 1046370.51, 6492.15, 183506.62, 678.48
t4e1, 68, NULL, 128, 1083836.59, 9232.48, 183527.30, 694.12
t4e1, 69, NULL, 128, 1054606.14, 8768.60, 183531.01, 636.53
t4e1, 70, NULL, 128, 1049424.77, 6505.67, 183570.12, 687.22
t4e1, 71, NULL, 128, 1080025.75, 9324.41, 183539.20, 719.37
t4e1, 72, NULL, 128, 1085416.30, 8604.10, 183642.30, 639.94
t4e1, 73, NULL, 128, 1085156.94, 9370.58, 183624.34, 627.48
t4e1, 74, NULL, 128, 1044238.95, 6794.83, 183522.22, 642.55
t4e1, 75, NULL, 128, 1079033.15, 8927.39, 183625.21, 595.47
t4e1, 76, NULL, 128, 1083082.39, 9430.08, 183593.27, 695.00
t4e1, 77, NULL, 128, 1082926.11, 9086.59, 183608.91, 672.76
t4e1, 78, NULL, 128, 1190636.10, 8942.23, 260596.92, 1176.52
t4e1, 79, NULL, 128, 1208369.47, 9933.35, 271970.52, 1418.41
t4e1, 80, NULL, 128, 1199546.19, 42503.42, 271954.63, 1233.09
t4e1, 81, NULL, 128, 1208523.40, 9201.04, 271966.21, 1294.12
t4e1, 82, NULL, 128, 1208129.89, 9084.24, 272044.07, 1148.53
t4e1, 83, NULL, 128, 1207982.06, 8626.67, 271730.22, 1227.06
t4e1, 84, NULL, 128, 1210015.30, 7920.86, 272014.73, 1423.70
t4e1, 85, NULL, 128, 1217007.44, 16388.60, 271978.91, 1369.61
t4e1, 86, NULL, 128, 1209499.02, 9974.65, 271713.48, 1145.43
t4e1, 87, NULL, 128, 1171536.35, 21038.77, 272038.54, 1178.12
t4e1, 88, NULL, 128, 1209942.73, 9495.20, 272029.48, 1223.32
t4e1, 89, NULL, 128, 1211792.63, 11194.46, 272037.75, 1393.12
t4e1, 90, NULL, 128, 1210068.41, 8391.46, 271690.59, 1449.92
t4e1, 91, NULL, 128, 1190361.33, 22084.31, 272094.40, 1334.35
t4e1, 92, NULL, 128, 1190787.47, 9765.03, 271815.20, 1361.74
t4e1, 93, NULL, 128, 1183153.67, 9474.74, 271983.46, 1222.43
t4e1, 94, NULL, 128, 1213149.38, 8528.86, 272098.39, 1235.64
t4e1, 95, NULL, 128, 1214098.58, 9796.87, 272145.91, 1415.52
t4e1, 96, NULL, 128, 1213575.16, 8015.48, 272025.80, 1139.09
t4e1, 97, NULL, 128, 1210857.41, 9048.40, 271623.20, 1267.69
t4e1, 98, NULL, 128, 1178267.91, 9170.37, 271744.20, 1324.97
t4e1, 99, NULL, 128, 1209831.99, 9712.82, 272080.19, 1271.37
t4e1, 100, NULL, 128, 1209334.34, 7927.45, 272005.29, 1306.84
