TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t9minrun3,1.0,64.0,5411744.796874998,18876.64712895559,1229008.0,0.0
t9minrun3,2.0,64.0,5059030.515624999,15149.912868933076,1229008.0,0.0
t9minrun3,3.0,64.0,5187705.718750002,1451642.633126715,1260416.0,0.0
t9minrun3,4.0,64.0,4802874.484374998,60564.30025043728,1254008.0,0.0
t9minrun3,5.0,64.0,4673271.546875001,16975.471023625774,1244640.0,0.0
t9minrun3,6.0,64.0,4917025.984375,82516.641568028,1310415.0,0.0
t9minrun3,7.0,64.0,4590432.296875,20977.358904894398,1256564.0,0.0
t9minrun3,8.0,64.0,4686173.203125,29605.65256794668,1304008.0,0.0
t9minrun3,9.0,64.0,4678324.828125,159933.01851261742,1288860.0,0.0
t9minrun3,10.0,64.0,4733420.515624999,64469.25840409812,1334640.0,0.0
t9minrun3,11.0,64.0,4748045.578125001,31749.33609744804,1340624.0,0.0
t9minrun3,12.0,64.0,4941648.999999998,97238.52748243551,1402078.0,0.0
t9minrun3,13.0,64.0,4672816.390625,27054.077067751557,1354403.0,0.0
t9minrun3,14.0,64.0,4829153.000000001,18184.028503144553,1392275.0,0.0
t9minrun3,15.0,64.0,4776938.203124999,48240.666970756836,1393460.0,0.0
t9minrun3,16.0,64.0,4870297.5625,14032.004279192295,1441508.0,0.0
t9minrun3,17.0,64.0,4871258.421875002,15835.763492506992,1426520.0,0.0
t9minrun3,18.0,64.0,4996947.921875001,66962.65017069363,1472176.0,0.0
t9minrun3,19.0,64.0,5000564.515625,53894.630727942735,1475772.0,0.0
t9minrun3,20.0,64.0,5147723.343750001,16347.545480745415,1519640.0,0.0
t9minrun3,21.0,64.0,5047019.46875,34566.19686413008,1521893.0,0.0
t9minrun3,22.0,64.0,5296715.4375,65438.98904890048,1572419.0,0.0
t9minrun3,23.0,64.0,5216612.703125002,77135.82293666716,1577705.0,0.0
t9minrun3,24.0,64.0,5434596.328124998,89234.56417352904,1635390.0,0.0
t9minrun3,25.0,64.0,5247819.624999999,41133.809825711214,1588800.0,0.0
t9minrun3,26.0,64.0,5390831.9375,17348.55738924985,1635161.0,0.0
t9minrun3,27.0,64.0,5224113.906249999,9578.927218522125,1630360.0,0.0
t9minrun3,28.0,64.0,5481877.640625,65780.75867085454,1674384.0,0.0
t9minrun3,29.0,64.0,5505567.078125,25632.703333211,1672506.0,0.0
t9minrun3,30.0,64.0,5559440.125,111336.95354086951,1723427.0,0.0
