TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t10random2,500000.0,4.0,6.922349975E7,89621.66998881294,9456459.5,320.00260415592487
t10random2,550000.0,4.0,1.01666208E8,2560832.502679157,1.036398475E7,1190.1432336767987
t10random2,605000.0,2.0,1.1381725E8,1167963.6258248799,1.1452364E7,1574.0196949212548
t10random2,665500.0,2.0,1.285445E8,485959.1353704548,1.32391795E7,1054.2962107491423
t10random2,732050.0,2.0,1.43860875E8,3533942.915675068,1.439523E7,1510.3800846144654
t10random2,805255.0,2.0,1.610685E8,5677064.775512254,1.57857885E7,611.6473657263637
t10random2,885780.0,2.0,1.805101665E8,2947986.8606295553,1.73985875E7,1717.5623715021238
t10random2,974358.0,2.0,2.103127295E8,2847136.463069605,1.914957E7,2856.711395993652
t10random2,1071793.0,2.0,2.374189165E8,5026292.484476058,2.13084745E7,2085.257897719129
t10random2,1178972.0,2.0,2.941814375E8,2.790493745073335E7,2.34951615E7,1776.9593411217938
t10random2,1296869.0,2.0,4.312790415E8,415954.8569262054,2.5907515E7,3654.3278451720776
t10random2,1426555.0,2.0,5.940083125E8,3332565.26835417,2.9550821E7,1373.2013690642752
t10random2,1569210.0,2.0,6.80704083E8,1.786410954623202E7,3.2381652E7,254.55844122715712
t10random2,1726131.0,2.0,7.30671687E8,6599457.287298858,3.57016165E7,2126.270091027948
t10random2,1898744.0,2.0,8.064901875E8,1.1724449150506496E7,3.9222807E7,3760.39386235006
t10random2,2088618.0,2.0,9.49314959E8,2752413.1457686364,4.3541721E7,1767.7669529663688
t10random2,2297479.0,2.0,1.082640792E9,3.0593858771512464E7,4.8186114E7,7413.3074939597645
t10random2,2527226.0,2.0,1.185306708E9,967204.69693752,5.2954736E7,435.57777721091327
t10random2,2779948.0,2.0,1.4822365835E9,5.353234406334122E7,6.04769355E7,3598.4664094583404
