TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t4e1_6,1.0,2.0,8.38439292E8,1.9439720231410947E7,3.93479765E7,64.34671708797582
t4e1_6,2.0,2.0,8.533736455E8,1.2582052296360102E7,3.9347815E7,26.870057685088806
t4e1_6,3.0,2.0,8.333952705E8,2.011656920632374E7,3.93483285E7,221.32442251138937
t4e1_6,4.0,2.0,8.06412437E8,3451535.2771820254,3.94553705E7,1125.0068888677972
t4e1_6,5.0,2.0,8.119587085E8,1995867.5797618688,3.94541135E7,272.2361107568208
t4e1_6,6.0,2.0,8.428669165E8,1.2118337326112213E7,3.94560805E7,1668.0648968190656
t4e1_6,7.0,2.0,8.38983312E8,2.978666668230321E7,3.9641374E7,2189.202594553551
t4e1_6,9.0,2.0,8.173138335E8,1.8372814185432903E7,4.01466845E7,1116.5216074935586
t4e1_6,11.0,2.0,8.35908854E8,536251.3980755667,4.0144017E7,3220.1642815235373
t4e1_6,14.0,2.0,7.994858335E8,1.2561929451581094E7,4.01441725E7,2404.870162815448
t4e1_6,18.0,2.0,8.79293604E8,4.815323499353789E7,4.24440615E7,2481.2376951835954
t4e1_6,23.0,2.0,8.369016875E8,1.1494403272955952E7,4.24460765E7,3273.1972901125287
t4e1_6,29.0,2.0,8.346985E8,8570487.74137155,4.24497705E7,4195.264532779786
t4e1_6,37.0,2.0,8.480570005E8,6787105.749356238,4.8380216E7,4768.728132322077
t4e1_6,48.0,2.0,8.35273646E8,3804617.7346590287,4.83692365E7,7405.529319366712
t4e1_6,62.0,2.0,9.11937958E8,1.7371198136988938E7,6.18192065E7,3737.0593385709035
t4e1_6,80.0,2.0,8.779436875E8,1.8431710523451492E7,6.1791211E7,871.1555544218265
t4e1_6,104.0,2.0,8.920469585E8,1.6547300650074154E7,6.17915765E7,19249.567904241383
t4e1_6,135.0,2.0,9.728756875E8,2.6078186478507522E7,9.0428609E7,19541.603004871427
t4e1_6,175.0,2.0,9.845163545E8,1520250.5881730486,9.038015E7,11104.404891753542
