TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t9minrun1,1.0,8.0,2.5197689374999996E7,6909816.60824168,1229008.0,0.0
t9minrun1,2.0,16.0,2.08250265E7,4469926.384193249,1229008.0,0.0
t9minrun1,3.0,16.0,2.71233835625E7,1.3458250961885521E7,1245673.0,0.0
t9minrun1,4.0,16.0,2.0600664437499996E7,6350318.157699039,1254008.0,0.0
t9minrun1,5.0,16.0,1.5227763875E7,625126.081381655,1254016.0,0.0
t9minrun1,6.0,16.0,1.3366595000000002E7,1496507.2132141113,1283172.0,0.0
t9minrun1,7.0,16.0,2.0000783125E7,6288415.739368752,1277209.0,0.0
t9minrun1,8.0,16.0,1.6284976562500004E7,3346443.6828455576,1304008.0,0.0
t9minrun1,9.0,16.0,1.361828875E7,873999.6029138305,1302627.0,0.0
t9minrun1,10.0,32.0,1.3457123125000002E7,1622332.1478218448,1340250.0,0.0
t9minrun1,11.0,16.0,1.42862388125E7,696773.9065784271,1337538.0,0.0
t9minrun1,12.0,16.0,1.5001701312500002E7,805170.3531056207,1374840.0,0.0
t9minrun1,13.0,16.0,1.3475813812500002E7,911207.2842179731,1370370.0,0.0
t9minrun1,14.0,16.0,1.4762138875E7,1553656.431992044,1408486.0,0.0
t9minrun1,15.0,16.0,1.27112199375E7,779255.3208658012,1403624.0,0.0
t9minrun1,16.0,16.0,1.4701632624999998E7,1898041.8428300226,1441508.0,0.0
t9minrun1,17.0,16.0,1.63478265625E7,2118389.6205459773,1440434.0,0.0
t9minrun1,18.0,16.0,1.6496707750000002E7,2568674.6335166576,1483487.0,0.0
t9minrun1,19.0,16.0,1.6867884375E7,2650873.7664811546,1482136.0,0.0
t9minrun1,20.0,16.0,1.5813765812500002E7,562721.7449313316,1525220.0,0.0
t9minrun1,21.0,16.0,2.00675729375E7,9362525.443049408,1523300.0,0.0
t9minrun1,22.0,16.0,1.5456646999999998E7,1277743.9713032767,1566731.0,0.0
t9minrun1,23.0,16.0,1.5976478375E7,1608570.1915863832,1564733.0,0.0
t9minrun1,24.0,16.0,1.8492035124999996E7,2413396.1474086493,1608146.0,0.0
t9minrun1,25.0,16.0,1.5383671937500002E7,1035966.0862778258,1605713.0,0.0
t9minrun1,26.0,16.0,1.7400872375000004E7,1896198.421108329,1649448.0,0.0
t9minrun1,27.0,16.0,1.5314784375E7,1138566.3768691383,1646926.0,0.0
t9minrun1,28.0,16.0,2.0147735375E7,3445463.9594096253,1690602.0,0.0
t9minrun1,29.0,16.0,1.7168422375E7,1212998.4518320365,1687806.0,0.0
t9minrun1,30.0,16.0,1.8701253812499996E7,2099299.223955531,1731717.0,0.0
