TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t9runs2,1.0,2.0,1.602349005E8,6580271.359004923,7688743.0,0.0
t9runs2,2.0,2.0,1.55127546E8,6321116.016593273,7688743.0,0.0
t9runs2,3.0,2.0,1.89776628E8,1.2088638134195596E7,7688743.0,0.0
t9runs2,4.0,2.0,1.985293365E8,4.658968260029854E7,7688743.0,0.0
t9runs2,5.0,2.0,1.58368499E8,194666.49686065654,7688743.0,0.0
t9runs2,6.0,2.0,2.059108835E8,4389142.60557942,7688743.0,0.0
t9runs2,7.0,2.0,2.18865908E8,1.5015918786951667E7,7688743.0,0.0
t9runs2,8.0,2.0,2.114769025E8,9112845.006502662,7688743.0,0.0
t9runs2,9.0,2.0,2.045996975E8,1084490.377412589,7688743.0,0.0
t9runs2,10.0,2.0,1.83470932E8,4.290034094864245E7,7688743.0,0.0
t9runs2,11.0,2.0,1.61721317E8,4121021.149182324,7688743.0,0.0
t9runs2,12.0,2.0,1.63959218E8,7880852.154534559,7688743.0,0.0
t9runs2,13.0,2.0,1.73806775E8,2719321.962622668,7688743.0,0.0
t9runs2,14.0,2.0,1.897561865E8,1.5848182761301452E7,7688743.0,0.0
t9runs2,15.0,2.0,1.61507716E8,1.1610701832364485E7,7688743.0,0.0
t9runs2,16.0,2.0,2.045216475E8,5297081.854758571,7688743.0,0.0
t9runs2,17.0,2.0,1.62074817E8,3442764.324668187,7688743.0,0.0
t9runs2,18.0,2.0,1.55095462E8,1089016.5679189642,7688743.0,0.0
t9runs2,19.0,2.0,1.556012125E8,721956.7306982462,7688743.0,0.0
t9runs2,20.0,2.0,1.61660917E8,9135543.84128553,7688743.0,0.0
t9runs2,21.0,2.0,1.593437645E8,1782970.4558686607,7688743.0,0.0
t9runs2,22.0,2.0,1.603948155E8,868752.0984725734,7688743.0,0.0
t9runs2,23.0,2.0,1.54089711E8,1897593.1722057813,7688743.0,0.0
t9runs2,24.0,2.0,1.664301195E8,8479630.883950109,7688743.0,0.0
t9runs2,25.0,2.0,1.65562369E8,1.1901110587397799E7,7688743.0,0.0
t9runs2,26.0,2.0,1.57312964E8,4314414.853836845,7688743.0,0.0
t9runs2,27.0,2.0,1.56025012E8,68306.51506262048,7688743.0,0.0
t9runs2,28.0,2.0,1.5262031E8,1791668.5763840366,7688743.0,0.0
t9runs2,29.0,2.0,1.5801061E8,5104534.55692113,7688743.0,0.0
t9runs2,30.0,2.0,1.751018165E8,3150373.5493272063,7688743.0,0.0
