TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t9minrun3,1.0,16.0,2.1228571624999996E7,5744345.793467694,1229008.0,0.0
t9minrun3,2.0,16.0,1.67631573125E7,1294738.2046243283,1229008.0,0.0
t9minrun3,3.0,16.0,1.5972457E7,801299.362061479,1260416.0,0.0
t9minrun3,4.0,16.0,1.4643750125000002E7,629050.4477414486,1254008.0,0.0
t9minrun3,5.0,16.0,1.5373994125E7,750927.3371307304,1244640.0,0.0
t9minrun3,6.0,16.0,1.42465375E7,811355.1529439293,1310415.0,0.0
t9minrun3,7.0,16.0,1.5858319437500002E7,2089727.0666945318,1256564.0,0.0
t9minrun3,8.0,16.0,1.5143724937500002E7,1033525.0772144477,1304008.0,0.0
t9minrun3,9.0,16.0,1.5919100187499998E7,1676501.841066141,1288860.0,0.0
t9minrun3,10.0,16.0,1.53438188125E7,1049339.2658678272,1334640.0,0.0
t9minrun3,11.0,16.0,1.39190306875E7,2133630.344932652,1340624.0,0.0
t9minrun3,12.0,16.0,1.61418940625E7,1779967.3381224517,1402078.0,0.0
t9minrun3,13.0,16.0,1.482126225E7,1242796.3901937972,1354403.0,0.0
t9minrun3,14.0,16.0,1.4823631062500002E7,1392129.275935655,1392275.0,0.0
t9minrun3,15.0,16.0,1.5067349874999998E7,1217041.4842561933,1393460.0,0.0
t9minrun3,16.0,16.0,1.50960124375E7,1231523.3320064475,1441508.0,0.0
t9minrun3,17.0,16.0,1.52683E7,1322274.478324628,1426520.0,0.0
t9minrun3,18.0,16.0,1.67036255E7,3092020.536649716,1472176.0,0.0
t9minrun3,19.0,16.0,1.495883725E7,1165204.0361121027,1475772.0,0.0
t9minrun3,20.0,16.0,1.75288884375E7,1462611.5385500458,1519640.0,0.0
t9minrun3,21.0,16.0,1.5907669000000004E7,1417641.6013578817,1521893.0,0.0
t9minrun3,22.0,16.0,1.51525624375E7,1637911.9875754404,1572419.0,0.0
t9minrun3,23.0,16.0,1.5699600125E7,2127588.5053186985,1577705.0,0.0
t9minrun3,24.0,16.0,2.434237E7,7372929.6249008635,1635390.0,0.0
t9minrun3,25.0,16.0,1.55169234375E7,1549610.1664733603,1588800.0,0.0
t9minrun3,26.0,16.0,1.62498379375E7,1114648.9705719594,1635161.0,0.0
t9minrun3,27.0,16.0,1.5406766937500002E7,1519712.1664248782,1630360.0,0.0
t9minrun3,28.0,16.0,1.6948021250000004E7,1001481.3720989854,1674384.0,0.0
t9minrun3,29.0,16.0,1.9875291562500004E7,5578550.482018413,1672506.0,0.0
t9minrun3,30.0,16.0,1.8086418000000004E7,1235582.0766314694,1723427.0,0.0
