TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t9minrun2,1.0,16.0,1.5763984562499998E7,1795420.6372577609,1279007.0,0.0
t9minrun2,2.0,16.0,1.77622099375E7,1437799.6548439553,1329007.0,0.0
t9minrun2,3.0,16.0,1.5837284500000002E7,1252385.8013228984,1312339.0,0.0
t9minrun2,4.0,16.0,1.4301915437500002E7,1340226.2241707793,1304007.0,0.0
t9minrun2,5.0,16.0,1.4101166812499998E7,503158.45853199763,1294015.0,0.0
t9minrun2,6.0,16.0,1.40667796875E7,847397.1508863065,1316505.0,0.0
t9minrun2,7.0,16.0,1.4449842250000002E7,1998349.8862212796,1305780.0,0.0
t9minrun2,8.0,16.0,1.70113245E7,2315253.274996582,1329007.0,0.0
t9minrun2,9.0,16.0,1.4061923500000002E7,1349218.8508795255,1324849.0,0.0
t9minrun2,10.0,16.0,1.4117911000000002E7,754189.3502752917,1360249.0,0.0
t9minrun2,11.0,16.0,1.338501075E7,1249760.737908901,1355719.0,0.0
t9minrun2,12.0,16.0,1.4433579812499998E7,1158616.8762294245,1391507.0,0.0
t9minrun2,13.0,16.0,1.48370175E7,1340896.910899765,1385755.0,0.0
t9minrun2,14.0,16.0,1.58385928125E7,1383022.123381267,1422771.0,0.0
t9minrun2,15.0,16.0,1.4976986249999998E7,633133.7799958239,1416957.0,0.0
t9minrun2,16.0,16.0,1.4333392187499998E7,669533.5287686213,1454007.0,0.0
t9minrun2,17.0,16.0,1.8734793687499996E7,1.016417471471227E7,1452199.0,0.0
t9minrun2,18.0,16.0,1.419434225E7,2212168.465492792,1494598.0,0.0
t9minrun2,19.0,16.0,1.5857999E7,2884811.572804944,1492663.0,0.0
t9minrun2,20.0,16.0,1.7594343437499996E7,3672012.847546514,1535219.0,0.0
t9minrun2,21.0,16.0,1.68915369375E7,1608541.7987584267,1532823.0,0.0
t9minrun2,22.0,16.0,1.4863574E7,891156.1148768492,1575822.0,0.0
t9minrun2,23.0,16.0,1.8611508125E7,4371773.336517328,1573428.0,0.0
t9minrun2,24.0,16.0,1.59796195E7,1486507.2252612386,1616479.0,0.0
t9minrun2,25.0,16.0,1.7671788937500004E7,4276096.409597888,1613712.0,0.0
t9minrun2,26.0,16.0,1.59757445E7,1610467.9924898022,1657141.0,0.0
t9minrun2,27.0,16.0,1.7976707875E7,2019981.5179189427,1654333.0,0.0
t9minrun2,28.0,16.0,1.6702176E7,680262.4725025874,1697745.0,0.0
t9minrun2,29.0,16.0,2.0336508812499996E7,4460471.441539638,1694703.0,0.0
t9minrun2,30.0,16.0,2.1033534062499993E7,9543070.79381329,1738384.0,0.0
