TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t9runs3,1.0,2.0,4.392762665E8,6.247389740184891E7,1.3785157E7,0.0
t9runs3,2.0,2.0,3.98116551E8,1707522.8694228374,1.3785157E7,0.0
t9runs3,3.0,2.0,4.02272053E8,3662248.855334929,1.4372176E7,0.0
t9runs3,4.0,2.0,4.137203575E8,1.775630616769266E7,1.4285098E7,0.0
t9runs3,5.0,2.0,4.2226261E8,332128.05512332136,1.4950152E7,0.0
t9runs3,6.0,2.0,4.44699869E8,3.168999166207729E7,1.5371761E7,0.0
t9runs3,7.0,2.0,4.93456488E8,4.1937528799029656E7,1.5977028E7,0.0
t9runs3,8.0,2.0,4.29696063E8,5574265.591663354,1.5784831E7,0.0
t9runs3,9.0,2.0,4.55626345E8,3.703743012625806E7,1.6239715E7,0.0
t9runs3,10.0,2.0,4.676855115E8,1.2021170954882246E7,1.6949736E7,0.0
t9runs3,11.0,2.0,4.515029585E8,1.5333046985925678E7,1.7295171E7,0.0
t9runs3,12.0,2.0,5.09119717E8,2.439341901241005E7,1.787006E7,0.0
t9runs3,13.0,2.0,4.53402609E8,3538857.3078043144,1.8222334E7,0.0
t9runs3,14.0,2.0,4.708342115E8,3201143.8162164004,1.8974615E7,0.0
t9runs3,15.0,2.0,5.3778257E8,3.1325683177342165E7,1.9670897E7,0.0
t9runs3,16.0,2.0,4.68156661E8,1499349.2188279554,1.928378E7,0.0
t9runs3,17.0,2.0,5.413704765E8,3672279.1650260603,1.9791129E7,0.0
t9runs3,18.0,2.0,4.87704735E8,4003709.3057563505,2.0235664E7,0.0
t9runs3,19.0,2.0,4.998513845E8,8997791.662135798,2.0749191E7,0.0
t9runs3,20.0,2.0,5.269579335E8,2.653227206860921E7,2.1448035E7,0.0
t9runs3,21.0,2.0,5.050331345E8,1.0698595602923801E7,2.1730289E7,0.0
t9runs3,22.0,2.0,5.660644325E8,5.115443588209242E7,2.2289217E7,0.0
t9runs3,23.0,2.0,5.579669825E8,2696905.9705522736,2.2799944E7,0.0
t9runs3,24.0,2.0,5.448803315E8,1.616353965778859E7,2.3363153E7,0.0
t9runs3,25.0,2.0,5.33973316E8,1088944.4430272833,2.3728814E7,0.0
t9runs3,26.0,2.0,6.132187535E8,3.500835681205167E7,2.4213639E7,0.0
t9runs3,27.0,2.0,5.83712008E8,1.5132506553033704E7,2.4979131E7,0.0
t9runs3,28.0,2.0,5.871289075E8,1.0937949834141886E7,2.5464972E7,0.0
t9runs3,29.0,2.0,5.6875696E8,8477006.810685126,2.6031855E7,0.0
t9runs3,30.0,2.0,6.585613465E8,8.54560331023871E7,2.6660256E7,0.0
