TITLE,PARAMETER,REPETITIONS,MEANTIME,SDEVTIME,MEANRESULT,SDEVRESULT
t9runs4,1.0,2.0,1.93380669E8,6140231.030897941,8530866.0,0.0
t9runs4,2.0,2.0,1.924863205E8,4534602.955750867,8530866.0,0.0
t9runs4,3.0,2.0,1.91166556E8,9761114.139533458,8530866.0,0.0
t9runs4,4.0,2.0,1.94473956E8,3322482.6327612307,8530866.0,0.0
t9runs4,5.0,2.0,2.65842708E8,1.138067179400584E8,8530866.0,0.0
t9runs4,6.0,2.0,2.02012956E8,7112716.401277363,8530866.0,0.0
t9runs4,7.0,2.0,1.781103555E8,2837266.6666178033,8530866.0,0.0
t9runs4,8.0,2.0,1.80553856E8,1510592.2166488215,8530866.0,0.0
t9runs4,9.0,2.0,1.839161055E8,3269945.3060258515,8530866.0,0.0
t9runs4,10.0,2.0,1.85037006E8,3098400.493803214,8530866.0,0.0
t9runs4,11.0,2.0,2.051128065E8,2.101125444599633E7,8530866.0,0.0
t9runs4,12.0,2.0,2.64092608E8,2.610256398478893E7,8530866.0,0.0
t9runs4,13.0,2.0,2.50923758E8,3475500.54021,8530866.0,0.0
t9runs4,14.0,2.0,2.01811256E8,1.2323244850484794E7,8530866.0,0.0
t9runs4,15.0,2.0,1.90414106E8,8105565.032741394,8530866.0,0.0
t9runs4,16.0,2.0,2.23844057E8,9632703.548069982,8530866.0,0.0
t9runs4,17.0,2.0,2.417061575E8,6837368.31357654,8530866.0,0.0
t9runs4,18.0,2.0,2.35776457E8,8431046.284121562,8530866.0,0.0
t9runs4,19.0,2.0,2.007209065E8,5662511.810848653,8530866.0,0.0
t9runs4,20.0,2.0,1.96482356E8,2.3031387102061395E7,8530866.0,0.0
t9runs4,21.0,2.0,2.29490188E8,9399826.414967565,8530866.0,0.0
t9runs4,22.0,2.0,2.538924035E8,1.0728858358945023E7,8530866.0,0.0
t9runs4,23.0,2.0,2.543840035E8,6545616.055658971,8530866.0,0.0
t9runs4,24.0,2.0,2.178218105E8,2710975.981284323,8530866.0,0.0
t9runs4,25.0,2.0,2.371224565E8,7116604.781467108,8530866.0,0.0
t9runs4,26.0,2.0,2.531125535E8,7688511.331877225,8530866.0,0.0
t9runs4,27.0,2.0,2.13031261E8,1.836073185186277E7,8530866.0,0.0
t9runs4,28.0,2.0,1.891521155E8,4368010.012316879,8530866.0,0.0
t9runs4,29.0,2.0,2.14999161E8,9779285.36959639,8530866.0,0.0
t9runs4,30.0,2.0,2.429241055E8,1.886143345651418E7,8530866.0,0.0
